person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,empl_len,ppl_household,loan_status
24,male,Associate,84004,5,RENT,6000,DEBTCONSOLIDATION,15.86,0.07,4,632,No,5,1,1
27,female,Associate,88287,1,MORTGAGE,16000,HOMEIMPROVEMENT,16.61,0.18,5,631,No,1,1,1
26,male,Associate,63611,3,RENT,14662,MEDICAL,12.47,0.23,4,581,No,3,0,1
26,female,High School,62131,2,MORTGAGE,13000,MEDICAL,15.34,0.21,2,578,No,2,3,1
24,female,High School,15584,0,RENT,6505,EDUCATION,7.61,0.42,4,599,No,0,1,1
26,male,Bachelor,78977,0,RENT,28000,MEDICAL,7.9,0.35,7,517,No,0,3,1
27,male,High School,35425,4,RENT,3931,PERSONAL,14.73,0.11,8,601,No,4,0,1
27,female,Bachelor,77471,4,MORTGAGE,3401,MEDICAL,8.52,0.04,6,563,No,4,3,1
27,male,High School,116741,4,RENT,9191,MEDICAL,13.08,0.08,4,649,No,4,1,1
42,female,Associate,96969,22,RENT,35000,PERSONAL,11.43,0.36,15,583,No,22,5,1
29,male,High School,22914,8,RENT,3501,VENTURE,14.22,0.15,6,541,No,8,1,1
27,male,Associate,75161,2,RENT,30000,MEDICAL,17.92,0.4,3,649,No,2,1,1
25,male,Associate,103580,2,MORTGAGE,24000,DEBTCONSOLIDATION,16.54,0.23,2,627,No,2,3,1
25,female,Bachelor,66890,2,RENT,16793,EDUCATION,10.92,0.25,5,578,No,2,2,1
24,female,High School,38134,3,RENT,8000,EDUCATION,7.25,0.21,5,522,No,3,0,1
24,female,Bachelor,82928,2,MORTGAGE,14630,MEDICAL,17.07,0.18,4,627,No,2,1,1
32,female,High School,37114,9,RENT,14369,MEDICAL,12.64,0.39,8,567,No,9,0,1
25,male,Bachelor,106900,3,MORTGAGE,25000,VENTURE,14.65,0.23,4,639,No,3,1,1
23,male,Bachelor,93860,3,RENT,21995,DEBTCONSOLIDATION,13.2,0.23,3,565,No,3,0,1
28,female,Master,34181,8,RENT,5000,MEDICAL,14.96,0.15,7,720,No,8,0,1
35,male,High School,76220,11,MORTGAGE,17914,MEDICAL,16.87,0.24,10,618,No,11,0,1
29,female,Bachelor,102961,10,RENT,14352,DEBTCONSOLIDATION,13.01,0.14,5,658,No,10,2,1
27,male,Associate,26061,4,RENT,10000,MEDICAL,12.32,0.38,5,634,No,4,1,1
38,female,Associate,28716,15,RENT,10000,PERSONAL,13.42,0.35,16,655,No,15,3,1
32,male,High School,22398,8,RENT,4000,EDUCATION,14.72,0.18,10,689,No,8,0,1
28,male,Associate,32219,6,RENT,8000,PERSONAL,11.44,0.25,5,695,No,6,1,1
21,male,Master,59756,0,RENT,6000,PERSONAL,15.06,0.1,4,634,No,0,4,1
33,male,Associate,37069,9,RENT,10000,VENTURE,12.59,0.27,8,657,No,9,1,1
26,female,High School,44386,5,RENT,7000,DEBTCONSOLIDATION,14.19,0.16,3,643,No,5,0,1
23,female,Associate,24943,0,RENT,10000,EDUCATION,7.82,0.4,5,657,No,0,0,1
38,female,Bachelor,65709,16,MORTGAGE,7542,VENTURE,11.84,0.11,14,625,No,16,2,1
27,male,Master,177894,5,MORTGAGE,7993,DEBTCONSOLIDATION,16.81,0.04,4,669,No,5,0,1
22,female,Bachelor,37193,0,RENT,2445,EDUCATION,15.41,0.07,3,669,No,0,0,1
35,female,Master,80663,14,RENT,22080,MEDICAL,14.49,0.27,9,628,No,14,0,1
38,male,Associate,192035,15,RENT,25000,EDUCATION,18.09,0.13,15,713,No,15,1,1
37,female,High School,42406,14,RENT,4500,MEDICAL,14.51,0.11,10,589,No,14,2,1
45,male,Associate,96916,21,RENT,35000,PERSONAL,11.08,0.36,14,650,No,21,3,1
36,female,Associate,53649,14,RENT,16000,PERSONAL,14.34,0.3,10,512,No,14,1,1
23,female,Bachelor,52763,0,RENT,14400,MEDICAL,7.82,0.27,3,552,No,0,0,1
27,male,High School,95878,8,MORTGAGE,15000,MEDICAL,13.82,0.16,5,555,No,8,0,1
43,female,Associate,15583,22,RENT,4111,MEDICAL,10.84,0.26,13,532,No,22,1,1
24,female,Bachelor,60160,0,RENT,7803,EDUCATION,15.49,0.13,2,702,No,0,1,1
31,female,Bachelor,130211,10,RENT,20000,HOMEIMPROVEMENT,15.56,0.15,10,578,No,10,0,1
25,female,Associate,25725,3,RENT,7467,DEBTCONSOLIDATION,7.9,0.29,4,649,No,3,1,1
24,female,High School,39552,5,RENT,9250,PERSONAL,14.66,0.23,5,640,No,5,0,1
27,male,Associate,24046,3,RENT,9031,DEBTCONSOLIDATION,12.13,0.38,7,661,No,3,1,1
23,female,High School,40877,0,RENT,10998,EDUCATION,7.73,0.27,3,668,No,0,3,1
22,male,Bachelor,37011,0,RENT,15000,DEBTCONSOLIDATION,15.27,0.41,3,581,No,0,1,1
28,male,Bachelor,34951,3,RENT,8700,EDUCATION,14.43,0.25,8,633,No,3,1,1
24,female,Associate,41703,4,RENT,7000,DEBTCONSOLIDATION,13.92,0.17,3,677,No,4,1,1
24,male,Associate,61104,3,RENT,19322,EDUCATION,12.4,0.32,3,638,No,3,2,1
29,male,Master,56312,5,RENT,4631,HOMEIMPROVEMENT,12.81,0.08,8,632,No,5,3,1
23,male,High School,34552,0,RENT,3321,HOMEIMPROVEMENT,14.01,0.1,3,500,No,0,1,1
23,male,Associate,22525,4,RENT,3000,DEBTCONSOLIDATION,11.73,0.13,4,657,No,4,4,1
25,female,Associate,63441,0,RENT,6272,HOMEIMPROVEMENT,13.55,0.1,4,551,No,0,2,1
25,male,Associate,67083,5,RENT,18950,EDUCATION,10.06,0.28,3,616,No,5,1,1
26,male,Associate,50353,5,RENT,14000,DEBTCONSOLIDATION,14.98,0.28,5,607,No,5,1,1
25,male,Bachelor,32477,1,RENT,12000,MEDICAL,14.25,0.37,4,624,No,1,1,1
38,female,Master,131430,17,MORTGAGE,30000,DEBTCONSOLIDATION,16.37,0.23,11,652,No,17,1,1
25,male,Bachelor,48686,5,RENT,4910,EDUCATION,14.52,0.1,3,590,No,5,2,1
61,male,Associate,73448,35,RENT,26550,EDUCATION,10.76,0.36,26,733,No,35,0,1
26,male,High School,51111,2,RENT,18000,VENTURE,9.0,0.35,3,621,No,2,3,1
38,female,Associate,53929,18,RENT,1739,MEDICAL,12.25,0.03,17,650,No,18,2,1
26,female,High School,53886,3,RENT,12000,MEDICAL,18.33,0.22,3,653,No,3,3,1
33,male,Bachelor,58295,12,RENT,21012,MEDICAL,11.01,0.36,8,653,No,12,1,1
49,female,Master,86529,25,RENT,7000,EDUCATION,16.71,0.08,26,745,No,25,3,1
36,male,Bachelor,59929,14,RENT,25000,PERSONAL,15.63,0.42,11,676,No,14,2,1
24,female,Associate,91237,0,RENT,25000,VENTURE,11.11,0.27,4,567,No,0,1,1
30,male,Bachelor,66896,4,MORTGAGE,15000,DEBTCONSOLIDATION,15.61,0.22,10,669,No,4,0,1
24,male,Associate,44180,0,RENT,7500,PERSONAL,12.59,0.17,3,633,No,0,1,1
23,female,Master,31015,0,RENT,1013,DEBTCONSOLIDATION,11.39,0.03,4,689,No,0,2,1
30,male,High School,58617,9,MORTGAGE,5000,MEDICAL,13.08,0.09,7,667,No,9,0,1
27,female,Master,43062,5,RENT,12840,MEDICAL,10.53,0.3,5,639,No,5,0,1
22,male,Bachelor,15024,0,RENT,3000,EDUCATION,13.6,0.2,3,619,No,0,2,1
47,male,Associate,44111,23,RENT,11160,MEDICAL,11.86,0.25,24,576,No,23,1,1
26,male,Associate,63403,6,RENT,3104,HOMEIMPROVEMENT,15.64,0.05,7,631,No,6,1,1
49,female,Master,154384,28,MORTGAGE,7671,EDUCATION,16.81,0.05,12,695,No,28,2,1
23,female,Associate,57282,4,RENT,16980,DEBTCONSOLIDATION,10.15,0.3,4,677,No,4,0,1
24,female,Bachelor,47504,2,RENT,14476,EDUCATION,10.45,0.3,3,684,No,2,0,1
26,male,Associate,28101,3,RENT,2500,PERSONAL,8.45,0.09,4,670,No,3,4,1
28,female,Associate,35420,1,RENT,7976,MEDICAL,13.25,0.23,9,676,No,1,0,1
36,female,Bachelor,47859,13,RENT,15000,MEDICAL,13.66,0.31,8,689,No,13,0,1
24,female,Associate,107939,2,MORTGAGE,12549,PERSONAL,13.56,0.12,4,664,No,2,2,1
32,male,High School,36064,8,RENT,5000,PERSONAL,14.65,0.14,10,690,No,8,1,1
25,female,Bachelor,43104,4,RENT,5000,MEDICAL,13.95,0.12,3,634,No,4,1,1
26,female,High School,37101,0,RENT,14069,MEDICAL,13.16,0.38,7,652,No,0,1,1
32,female,High School,32226,10,RENT,8000,MEDICAL,9.46,0.25,8,597,No,10,2,1
27,male,Bachelor,71968,4,RENT,18000,MEDICAL,12.42,0.25,9,660,No,4,2,1
37,male,Master,79206,14,RENT,20000,HOMEIMPROVEMENT,10.33,0.25,16,581,No,14,1,1
25,female,Master,44255,3,RENT,15000,VENTURE,10.64,0.34,4,653,No,3,1,1
28,female,Bachelor,54877,5,RENT,4000,PERSONAL,14.9,0.07,6,642,No,5,1,1
26,female,High School,41970,0,RENT,10000,EDUCATION,13.57,0.24,4,554,No,0,1,1
31,male,Master,280740,9,MORTGAGE,25000,EDUCATION,17.6,0.09,11,612,No,9,0,1
32,male,Associate,19782,12,RENT,5000,PERSONAL,5.74,0.25,5,638,No,12,0,1
23,female,Associate,29599,0,RENT,2800,DEBTCONSOLIDATION,11.49,0.09,4,581,No,0,1,1
23,female,Master,65092,2,RENT,21237,PERSONAL,10.84,0.33,3,687,No,2,1,1
26,male,High School,75027,3,RENT,7596,MEDICAL,13.5,0.1,5,653,No,3,1,1
22,female,Bachelor,22586,0,OWN,6500,HOMEIMPROVEMENT,7.66,0.29,3,584,No,0,2,1
24,female,Associate,70747,1,RENT,7228,MEDICAL,11.79,0.1,3,527,No,1,2,1
23,female,Bachelor,39861,3,RENT,14090,MEDICAL,9.5,0.35,2,614,No,3,0,1
24,male,High School,37147,1,RENT,10000,HOMEIMPROVEMENT,15.53,0.27,4,653,No,1,0,1
29,male,High School,80099,6,MORTGAGE,2395,HOMEIMPROVEMENT,15.09,0.03,8,630,No,6,0,1
25,male,Associate,42765,4,RENT,5574,MEDICAL,16.23,0.13,4,630,No,4,1,1
39,male,High School,8000,15,RENT,1267,EDUCATION,12.16,0.16,16,640,No,15,2,1
22,male,High School,44044,0,RENT,5000,MEDICAL,12.68,0.11,4,593,No,0,1,1
21,female,High School,10419,2,RENT,2707,MEDICAL,10.95,0.26,3,627,No,2,1,1
26,female,Bachelor,41682,3,MORTGAGE,5813,HOMEIMPROVEMENT,12.79,0.14,7,623,No,3,5,1
22,female,High School,18038,0,RENT,3000,HOMEIMPROVEMENT,12.57,0.17,4,621,No,0,0,1
27,male,Bachelor,51771,1,RENT,10000,DEBTCONSOLIDATION,16.49,0.19,6,675,No,1,2,1
24,male,Associate,61009,4,RENT,16000,HOMEIMPROVEMENT,10.66,0.26,2,597,No,4,5,1
25,male,Bachelor,38285,2,MORTGAGE,13480,EDUCATION,13.2,0.35,5,603,No,2,0,1
23,female,Bachelor,35856,0,RENT,10000,EDUCATION,18.62,0.28,4,685,No,0,1,1
30,male,Bachelor,50296,9,RENT,3640,DEBTCONSOLIDATION,16.17,0.07,8,690,No,9,2,1
29,male,Bachelor,15475,5,RENT,2000,VENTURE,10.72,0.13,7,587,No,5,2,1
37,female,Associate,43107,18,RENT,7023,MEDICAL,16.55,0.16,17,688,No,18,0,1
35,female,Associate,71870,13,RENT,9899,EDUCATION,13.52,0.14,9,707,No,13,1,1
29,female,High School,54008,3,RENT,6000,PERSONAL,13.52,0.11,8,568,No,3,3,1
35,male,High School,61139,12,RENT,17526,PERSONAL,12.85,0.29,5,629,No,12,1,1
33,female,Bachelor,144985,11,MORTGAGE,2192,DEBTCONSOLIDATION,16.13,0.02,11,695,No,11,2,1
24,female,High School,13690,0,OWN,4912,HOMEIMPROVEMENT,9.93,0.36,3,679,No,0,2,1
22,male,Bachelor,44682,0,RENT,5000,MEDICAL,14.82,0.11,4,691,No,0,3,1
24,male,Bachelor,36799,3,RENT,5300,EDUCATION,15.58,0.14,4,616,No,3,2,1
29,male,Doctorate,95720,7,RENT,15733,EDUCATION,13.05,0.16,5,625,No,7,2,1
30,female,Bachelor,39051,4,RENT,13275,EDUCATION,11.01,0.34,6,620,No,4,0,1
29,female,Bachelor,118387,6,RENT,15438,DEBTCONSOLIDATION,12.63,0.13,4,668,No,6,2,1
22,female,Bachelor,48968,0,RENT,14047,DEBTCONSOLIDATION,11.54,0.29,4,593,No,0,0,1
30,male,Bachelor,26516,6,RENT,10000,VENTURE,11.61,0.38,6,604,No,6,2,1
36,male,Bachelor,44161,14,RENT,16000,PERSONAL,9.23,0.36,16,668,No,14,0,1
25,male,Bachelor,68700,5,RENT,3838,DEBTCONSOLIDATION,15.03,0.06,3,643,No,5,2,1
30,male,Bachelor,230139,6,MORTGAGE,11873,PERSONAL,17.24,0.05,9,633,No,6,0,1
23,male,High School,36968,1,RENT,5000,EDUCATION,9.02,0.14,3,565,No,1,1,1
33,male,Bachelor,18401,11,RENT,2500,PERSONAL,12.24,0.14,6,713,No,11,2,1
24,female,High School,35911,0,RENT,8937,MEDICAL,11.87,0.25,4,674,No,0,0,1
24,female,High School,40673,1,RENT,6000,DEBTCONSOLIDATION,14.13,0.15,4,614,No,1,2,1
39,male,High School,131166,18,MORTGAGE,14557,VENTURE,13.62,0.11,15,616,No,18,0,1
24,female,Bachelor,106647,0,MORTGAGE,4388,HOMEIMPROVEMENT,8.64,0.04,4,650,No,0,0,1
23,male,Bachelor,36926,1,RENT,4000,MEDICAL,16.3,0.11,4,533,No,1,0,1
30,female,Master,736127,5,MORTGAGE,22079,MEDICAL,10.6,0.03,9,623,No,5,1,1
24,female,High School,35551,2,RENT,7444,MEDICAL,11.2,0.21,4,644,No,2,0,1
29,male,Bachelor,42853,5,RENT,3000,DEBTCONSOLIDATION,12.1,0.07,9,568,No,5,2,1
22,male,High School,41095,0,RENT,5866,EDUCATION,11.01,0.14,4,520,No,0,2,1
26,male,High School,43241,2,RENT,12094,EDUCATION,9.5,0.28,6,690,No,2,0,1
24,female,Master,65950,3,RENT,5000,EDUCATION,16.0,0.08,4,640,No,3,3,1
51,female,Associate,19036,30,RENT,1204,EDUCATION,11.01,0.06,20,624,No,30,1,1
27,female,Master,50794,5,RENT,11091,DEBTCONSOLIDATION,14.65,0.22,5,664,No,5,2,1
24,female,Bachelor,48130,0,MORTGAGE,3261,MEDICAL,9.06,0.07,3,641,No,0,3,1
41,male,Doctorate,119343,19,MORTGAGE,7663,MEDICAL,15.13,0.06,13,709,No,19,0,1
25,female,Bachelor,47587,0,RENT,15000,EDUCATION,15.34,0.32,3,585,No,0,0,1
29,male,Master,34829,6,RENT,8679,EDUCATION,15.09,0.25,10,668,No,6,1,1
25,female,Associate,25876,4,RENT,10130,DEBTCONSOLIDATION,11.36,0.39,6,671,No,4,3,1
25,male,High School,31070,5,RENT,8500,MEDICAL,11.54,0.27,3,584,No,5,3,1
26,male,High School,68561,3,MORTGAGE,8400,MEDICAL,10.7,0.12,7,579,No,3,3,1
29,male,Bachelor,94478,6,RENT,10000,EDUCATION,15.89,0.11,8,641,No,6,0,1
25,female,High School,32376,3,RENT,8427,EDUCATION,14.08,0.26,4,657,No,3,0,1
29,female,Bachelor,29137,10,MORTGAGE,6077,HOMEIMPROVEMENT,14.06,0.21,9,601,No,10,1,1
24,female,Bachelor,68501,0,MORTGAGE,15000,MEDICAL,11.26,0.22,3,665,No,0,0,1
28,male,Bachelor,39572,6,RENT,12000,MEDICAL,14.24,0.3,10,669,No,6,2,1
42,male,Associate,92547,18,MORTGAGE,20000,HOMEIMPROVEMENT,17.48,0.22,12,694,No,18,0,1
23,female,Associate,26255,0,RENT,10000,EDUCATION,12.62,0.38,4,683,No,0,1,1
25,male,Bachelor,112933,0,RENT,30456,PERSONAL,14.77,0.27,3,653,No,0,1,1
24,male,Master,37232,3,RENT,9369,MEDICAL,11.95,0.25,3,589,No,3,2,1
35,male,Bachelor,215711,16,MORTGAGE,15273,PERSONAL,13.94,0.07,10,662,No,16,1,1
30,male,Associate,35995,4,RENT,10000,HOMEIMPROVEMENT,13.56,0.28,6,653,No,4,2,1
28,female,Associate,43301,4,RENT,4000,MEDICAL,11.31,0.09,8,715,No,4,2,1
24,male,Associate,22514,0,RENT,4000,DEBTCONSOLIDATION,12.34,0.18,4,488,No,0,2,1
24,male,Associate,83385,0,MORTGAGE,10000,PERSONAL,16.78,0.12,4,625,No,0,1,1
32,male,Bachelor,91497,6,MORTGAGE,19672,HOMEIMPROVEMENT,13.38,0.21,8,582,No,6,1,1
27,female,Bachelor,68086,1,RENT,10000,DEBTCONSOLIDATION,12.34,0.15,5,593,No,1,0,1
32,male,High School,141789,10,MORTGAGE,25000,PERSONAL,12.33,0.18,7,677,No,10,2,1
33,male,Bachelor,36880,10,RENT,6000,MEDICAL,17.76,0.16,9,653,No,10,2,1
30,female,Bachelor,55475,4,RENT,15000,DEBTCONSOLIDATION,8.57,0.27,6,660,No,4,1,1
22,male,Associate,35829,0,RENT,12000,MEDICAL,6.66,0.33,4,489,No,0,2,1
28,female,Master,94576,8,RENT,18158,DEBTCONSOLIDATION,11.25,0.19,5,680,No,8,2,1
28,female,Master,37199,6,RENT,12000,DEBTCONSOLIDATION,11.14,0.32,9,668,No,6,0,1
24,female,Bachelor,51333,1,RENT,6000,HOMEIMPROVEMENT,11.4,0.12,3,666,No,1,0,1
23,male,Bachelor,22473,1,RENT,4000,MEDICAL,11.08,0.18,3,605,No,1,0,1
28,female,High School,34563,6,RENT,8684,EDUCATION,17.23,0.25,9,667,No,6,1,1
44,male,Master,32985,23,RENT,3369,DEBTCONSOLIDATION,15.13,0.1,15,737,No,23,0,1
40,male,Associate,213440,14,MORTGAGE,24784,DEBTCONSOLIDATION,11.01,0.12,17,635,No,14,0,1
41,male,High School,113850,15,MORTGAGE,24399,VENTURE,13.67,0.21,16,604,No,15,4,1
32,female,Bachelor,39640,9,RENT,3301,DEBTCONSOLIDATION,9.85,0.08,5,611,No,9,1,1
24,female,Associate,43684,5,RENT,20575,DEBTCONSOLIDATION,12.57,0.47,4,650,No,5,1,1
38,male,Associate,48284,15,RENT,12000,PERSONAL,11.71,0.25,13,649,No,15,1,1
25,male,Associate,47692,1,RENT,16000,PERSONAL,13.57,0.34,2,610,No,1,5,1
40,male,Master,36775,20,RENT,6000,VENTURE,12.52,0.16,9,670,No,20,1,1
24,male,Associate,71627,0,RENT,12000,MEDICAL,17.72,0.17,3,594,No,0,1,1
26,female,Bachelor,94709,1,RENT,6342,PERSONAL,13.4,0.07,4,670,No,1,4,1
37,female,High School,79024,15,RENT,20000,HOMEIMPROVEMENT,14.66,0.25,17,634,No,15,2,1
33,male,Bachelor,19442,10,OWN,3774,VENTURE,8.25,0.19,9,683,No,10,0,1
44,male,Associate,65707,20,MORTGAGE,7750,VENTURE,15.72,0.12,13,697,No,20,2,1
24,male,Associate,46798,1,RENT,12000,PERSONAL,12.65,0.26,3,675,No,1,2,1
34,male,Bachelor,49138,9,RENT,15000,DEBTCONSOLIDATION,14.38,0.31,6,640,No,9,2,1
29,female,Bachelor,23827,8,RENT,4000,DEBTCONSOLIDATION,9.46,0.17,6,687,No,8,4,1
30,male,Master,35382,9,RENT,9000,MEDICAL,10.21,0.25,9,641,No,9,1,1
30,female,Associate,59500,9,RENT,10000,MEDICAL,15.45,0.17,8,610,No,9,0,1
35,male,Bachelor,52572,8,RENT,13540,MEDICAL,14.81,0.26,12,586,No,8,2,1
27,female,Master,54988,6,RENT,17966,DEBTCONSOLIDATION,12.77,0.33,7,574,No,6,2,1
24,female,High School,58405,0,RENT,18000,DEBTCONSOLIDATION,9.54,0.31,3,544,No,0,1,1
25,male,Associate,24070,2,RENT,8000,HOMEIMPROVEMENT,12.99,0.33,4,691,No,2,0,1
24,male,Bachelor,36008,0,RENT,1494,PERSONAL,14.13,0.04,3,680,No,0,2,1
25,male,Associate,46440,5,RENT,13171,EDUCATION,10.58,0.28,4,692,No,5,0,1
27,male,Bachelor,36995,5,RENT,5000,DEBTCONSOLIDATION,17.77,0.14,10,533,No,5,1,1
26,male,Associate,40118,4,RENT,4194,MEDICAL,15.89,0.1,4,632,No,4,1,1
24,male,Associate,53963,4,RENT,5000,MEDICAL,13.36,0.09,3,688,No,4,1,1
26,male,Associate,59540,0,RENT,3000,DEBTCONSOLIDATION,11.45,0.05,4,585,No,0,1,1
34,female,High School,55049,12,RENT,4563,DEBTCONSOLIDATION,16.42,0.08,10,595,No,12,2,1
24,female,Master,58363,5,RENT,3277,EDUCATION,10.82,0.06,4,731,No,5,1,1
26,female,Doctorate,36934,3,RENT,6592,HOMEIMPROVEMENT,13.21,0.18,5,676,No,3,3,1
34,male,High School,37024,7,RENT,11982,DEBTCONSOLIDATION,9.69,0.32,6,613,No,7,1,1
33,male,Associate,37904,11,RENT,13000,EDUCATION,10.88,0.34,8,688,No,11,1,1
30,female,Associate,50502,8,RENT,3249,DEBTCONSOLIDATION,13.6,0.06,6,604,No,8,1,1
29,male,Associate,104183,6,MORTGAGE,4095,DEBTCONSOLIDATION,14.81,0.04,5,613,No,6,0,1
36,male,Associate,47152,17,RENT,12937,DEBTCONSOLIDATION,10.34,0.27,13,647,No,17,3,1
23,female,Bachelor,94870,0,RENT,25000,VENTURE,14.34,0.26,3,652,No,0,0,1
39,female,Bachelor,78480,18,MORTGAGE,30000,MEDICAL,17.82,0.38,15,693,No,18,1,1
25,male,Associate,44650,2,RENT,2500,HOMEIMPROVEMENT,11.2,0.06,3,690,No,2,0,1
24,male,High School,78054,0,RENT,7648,DEBTCONSOLIDATION,13.14,0.1,4,663,No,0,1,1
25,male,Associate,44442,2,RENT,2577,HOMEIMPROVEMENT,15.9,0.06,4,659,No,2,0,1
30,male,High School,51558,9,RENT,14750,PERSONAL,11.01,0.29,8,702,No,9,2,1
30,male,Master,37218,6,RENT,14125,MEDICAL,14.45,0.38,10,657,No,6,1,1
29,female,Bachelor,42803,6,RENT,5000,MEDICAL,14.76,0.12,9,650,No,6,2,1
28,male,Bachelor,40393,8,RENT,7948,PERSONAL,13.89,0.2,8,556,No,8,1,1
27,male,Master,53928,5,MORTGAGE,6000,EDUCATION,15.67,0.11,7,694,No,5,0,1
32,female,Associate,78620,8,MORTGAGE,25000,DEBTCONSOLIDATION,11.21,0.32,5,683,No,8,1,1
32,male,Associate,59895,8,RENT,3763,DEBTCONSOLIDATION,14.66,0.06,13,684,No,8,3,1
30,female,Associate,83357,8,RENT,22165,MEDICAL,17.0,0.27,5,525,No,8,1,1
23,male,Associate,36843,2,RENT,5000,EDUCATION,9.14,0.14,4,670,No,2,5,1
25,female,High School,72168,0,RENT,6834,EDUCATION,13.43,0.09,2,631,No,0,4,1
30,male,Bachelor,45021,9,RENT,12000,EDUCATION,10.12,0.27,7,596,No,9,0,1
28,male,Master,24812,7,RENT,8000,MEDICAL,12.04,0.32,7,649,No,7,3,1
28,male,Master,725801,9,MORTGAGE,25000,MEDICAL,9.01,0.03,9,733,No,9,0,1
31,male,Bachelor,26540,6,RENT,10000,VENTURE,11.78,0.38,7,669,No,6,2,1
33,male,Bachelor,39195,8,RENT,10772,DEBTCONSOLIDATION,14.37,0.27,5,622,No,8,1,1
40,female,Bachelor,13475,17,RENT,3542,EDUCATION,11.44,0.26,15,673,No,17,1,1
25,female,Master,43478,3,RENT,16000,EDUCATION,9.22,0.37,4,698,No,3,2,1
37,male,High School,47251,15,RENT,5921,VENTURE,13.42,0.13,9,619,No,15,3,1
29,male,Doctorate,41522,5,RENT,6000,DEBTCONSOLIDATION,15.06,0.14,6,511,No,5,1,1
24,male,Associate,77012,0,MORTGAGE,2337,HOMEIMPROVEMENT,11.46,0.03,4,592,No,0,1,1
23,male,Associate,77815,0,RENT,10225,VENTURE,12.85,0.13,3,651,No,0,1,1
28,female,Bachelor,25669,2,RENT,10283,DEBTCONSOLIDATION,9.58,0.4,8,667,No,2,3,1
29,female,Master,49933,5,RENT,3307,DEBTCONSOLIDATION,14.12,0.07,6,657,No,5,1,1
32,female,Bachelor,96888,11,RENT,35000,MEDICAL,12.45,0.36,13,569,No,11,2,1
29,male,Bachelor,93470,4,MORTGAGE,15000,DEBTCONSOLIDATION,13.27,0.16,4,658,No,4,1,1
28,female,Associate,74580,4,RENT,7708,MEDICAL,11.14,0.1,8,662,No,4,0,1
27,male,Associate,77952,5,MORTGAGE,5034,PERSONAL,9.68,0.06,7,566,No,5,2,1
27,male,Associate,90527,1,MORTGAGE,10000,VENTURE,14.82,0.11,4,655,No,1,3,1
25,female,Associate,51407,0,MORTGAGE,3023,DEBTCONSOLIDATION,11.62,0.06,4,638,No,0,0,1
35,female,Associate,40861,11,RENT,10800,EDUCATION,14.43,0.26,14,653,No,11,1,1
26,male,High School,62764,1,MORTGAGE,5000,EDUCATION,8.94,0.08,2,667,No,1,2,1
22,male,Associate,25007,0,RENT,4948,MEDICAL,11.01,0.2,3,639,No,0,3,1
27,male,Master,36141,4,RENT,6480,HOMEIMPROVEMENT,14.56,0.18,7,708,No,4,2,1
28,female,Associate,80677,4,RENT,9080,MEDICAL,15.59,0.11,8,660,No,4,2,1
27,male,Associate,138803,5,MORTGAGE,35000,DEBTCONSOLIDATION,17.98,0.25,6,642,No,5,1,1
26,male,Bachelor,36959,4,RENT,2432,HOMEIMPROVEMENT,15.09,0.07,8,605,No,4,0,1
29,male,Master,71821,4,MORTGAGE,5000,DEBTCONSOLIDATION,11.39,0.07,6,684,No,4,1,1
23,male,Master,18211,0,RENT,3000,HOMEIMPROVEMENT,8.0,0.16,3,623,No,0,0,1
28,female,Master,51230,8,RENT,12250,MEDICAL,14.59,0.24,10,667,No,8,0,1
29,male,Bachelor,71933,7,MORTGAGE,9542,MEDICAL,13.83,0.13,10,657,No,7,1,1
30,male,Associate,31470,9,RENT,12000,VENTURE,14.71,0.38,10,610,No,9,1,1
29,male,Bachelor,60167,7,RENT,4563,DEBTCONSOLIDATION,13.1,0.08,6,683,No,7,2,1
46,male,Bachelor,178543,25,RENT,24417,DEBTCONSOLIDATION,12.27,0.14,13,677,No,25,1,1
31,female,Associate,66037,6,RENT,7750,HOMEIMPROVEMENT,12.41,0.12,8,599,No,6,1,1
22,male,High School,10607,0,RENT,2436,PERSONAL,9.69,0.23,2,555,No,0,0,1
25,female,Bachelor,41115,2,RENT,15000,EDUCATION,11.13,0.36,4,656,No,2,1,1
24,female,Master,48902,3,RENT,12898,VENTURE,13.08,0.26,5,689,No,3,2,1
26,male,Bachelor,38663,3,RENT,2464,HOMEIMPROVEMENT,16.67,0.06,5,604,No,3,1,1
23,female,High School,60147,4,RENT,15000,MEDICAL,19.53,0.25,3,534,No,4,2,1
26,female,Master,44216,2,RENT,6778,DEBTCONSOLIDATION,10.52,0.15,8,582,No,2,1,1
23,female,Bachelor,49019,1,RENT,13230,PERSONAL,15.64,0.27,3,666,No,1,1,1
31,male,Bachelor,36840,10,RENT,12000,DEBTCONSOLIDATION,14.86,0.33,6,642,No,10,0,1
28,male,Bachelor,29597,6,RENT,10000,DEBTCONSOLIDATION,13.09,0.34,8,635,No,6,0,1
29,male,High School,111904,8,MORTGAGE,2179,HOMEIMPROVEMENT,8.36,0.02,4,656,No,8,0,1
38,male,Bachelor,63903,16,RENT,6532,HOMEIMPROVEMENT,14.14,0.1,16,754,No,16,1,1
23,female,Associate,35868,1,RENT,10000,EDUCATION,17.32,0.28,4,637,No,1,0,1
32,male,Associate,45649,10,RENT,12000,EDUCATION,12.0,0.26,7,645,No,10,0,1
